episode,step,state,action,reward,phase
15,0,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,1,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,2,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,3,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,4,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,5,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,6,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,7,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,8,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,9,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,10,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,11,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0,-8.0,0
15,12,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0,-18.0,0
15,13,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0,-28.0,0
15,14,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0,-38.0,0
15,15,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",2,-48.0,2
15,16,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0,-58.0,0
15,17,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",2,-68.0,2
15,18,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0,-78.0,0
15,19,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",2,-0.0,2
15,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,21,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,22,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,23,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,24,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,25,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,26,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,27,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,28,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,29,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,30,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,31,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,32,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,33,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,34,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,35,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-2.0,0
15,36,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-12.0,2
15,37,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-22.0,0
15,38,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-32.0,0
15,39,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-42.0,0
15,40,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-52.0,0
15,41,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-62.0,0
15,42,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-72.0,0
15,43,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-82.0,0
15,44,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-97.0,2
15,45,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-117.0,2
15,46,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-137.0,2
15,47,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-157.0,2
15,48,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-177.0,2
15,49,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-197.0,2
15,50,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-220.0,2
15,51,"(0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0)",2,-250.0,2
15,52,"(0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0)",2,-280.0,2
15,53,"(0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0)",2,-310.0,2
15,54,"(0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0)",0,-198.0,0
15,55,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-218.0,2
15,56,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-238.0,2
15,57,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-258.0,2
15,58,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-278.0,2
15,59,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-298.0,2
15,60,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-318.0,2
15,61,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,-262.0,0
15,62,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-272.0,0
15,63,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-282.0,0
15,64,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-292.0,0
15,65,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,66,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0,-0.0,0
15,67,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,68,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,69,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2,-0.0,2
15,70,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,71,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,72,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,73,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,74,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,75,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,76,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,77,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,78,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,79,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,80,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,81,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,82,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,83,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,84,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,85,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,86,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,87,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,88,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,89,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,90,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,91,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,92,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,93,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,94,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,95,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,96,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-6.0,2
15,97,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-16.0,2
15,98,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-26.0,0
15,99,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-36.0,0
15,100,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-50.0,2
15,101,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-70.0,2
15,102,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-90.0,2
15,103,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-110.0,2
15,104,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-130.0,2
15,105,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-150.0,2
15,106,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-177.0,2
15,107,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-209.0,2
15,108,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0)",2,-237.0,2
15,109,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",2,-267.0,2
15,110,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,-193.0,0
15,111,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-213.0,0
15,112,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-233.0,0
15,113,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-253.0,2
15,114,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-273.0,0
15,115,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-293.0,0
15,116,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-313.0,0
15,117,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-333.0,0
15,118,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-353.0,0
15,119,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-373.0,2
15,120,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-393.0,0
15,121,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-413.0,0
15,122,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-433.0,0
15,123,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-453.0,0
15,124,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-473.0,0
15,125,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-493.0,2
15,126,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-207.0,0
15,127,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-217.0,0
15,128,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-227.0,0
15,129,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-237.0,0
15,130,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-247.0,0
15,131,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-257.0,0
15,132,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-267.0,0
15,133,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-277.0,0
15,134,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-287.0,0
15,135,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-297.0,0
15,136,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-6.0,0
15,137,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-16.0,0
15,138,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-26.0,0
15,139,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-36.0,0
15,140,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-46.0,0
15,141,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-56.0,0
15,142,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-72.0,2
15,143,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-92.0,2
15,144,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-112.0,2
15,145,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-132.0,2
15,146,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-152.0,2
15,147,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-172.0,2
15,148,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-192.0,2
15,149,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",2,-212.0,2
15,150,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0,-146.0,0
15,151,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-156.0,0
15,152,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-166.0,0
15,153,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-176.0,0
15,154,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-186.0,0
15,155,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-196.0,0
15,156,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-207.0,0
15,157,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-227.0,0
15,158,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-247.0,0
15,159,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-267.0,0
15,160,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-287.0,0
15,161,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-307.0,0
15,162,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-327.0,0
15,163,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-347.0,0
15,164,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-367.0,0
15,165,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-387.0,0
15,166,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-101.0,0
15,167,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-111.0,0
15,168,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-121.0,0
15,169,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-131.0,0
15,170,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-141.0,0
15,171,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-151.0,0
15,172,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-161.0,0
15,173,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-171.0,0
15,174,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-181.0,0
15,175,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-191.0,0
15,176,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-201.0,0
15,177,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-211.0,0
15,178,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-221.0,0
15,179,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-231.0,0
15,180,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-241.0,0
15,181,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-251.0,0
15,182,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-261.0,0
15,183,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-271.0,0
15,184,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-281.0,0
15,185,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-291.0,0
15,186,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,187,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",2,-0.0,2
15,188,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,189,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,190,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,191,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,192,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,193,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,194,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,195,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,196,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,197,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,198,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,199,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,200,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,201,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,-0.0,2
15,202,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,203,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,204,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,205,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,206,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,207,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,208,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,209,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,210,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,211,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,212,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,213,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,214,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,215,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,216,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-0.0,0
15,217,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0,-6.0,0
15,218,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-16.0,0
15,219,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-26.0,0
15,220,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",2,-36.0,2
15,221,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-46.0,0
15,222,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-56.0,0
15,223,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-66.0,0
15,224,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-76.0,0
15,225,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-86.0,0
15,226,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-96.0,0
15,227,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-106.0,0
15,228,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-116.0,0
15,229,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-126.0,0
15,230,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2,-136.0,2
15,231,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0,-146.0,0
